text,posicion
RT @clinicaelbosque: Argentina fue condenada por el Comité de Derechos Humanos de las Naciones Unidas por no haber garantizado #AbortoLegal…,si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
¿Buscas información confiable sobre #AbortoLegal en #CDMX? ¡La encontraste! Somos especialistas en #SaludSexual y… https://t.co/xHcaSSBXtX,si
RT @nbg__: Nicolás Massot sobre el #AbortoLegal en LN. https://t.co/ItV5gNBEjF,si
#AbortoLegal https://t.co/OKWwHJhLE4,si
"RT @gongalassi: Por favor RT: el absurdo de las campañas a favor del #AbortoLegal #ProVida #ValeTodaVida
@SanaBruja @FrenteJovenAR @Agustin…",si
RT @nbg__: Nicolás Massot sobre el #AbortoLegal en LN. https://t.co/ItV5gNBEjF,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
RT @brendalisaustin: En la Facultad de Psicología de la UNC compartimos un espacio de intercambio para nutrir el debate acerca del #AbortoL…,si
RT @PeterT_Ok: #AbortoLegal https://t.co/DclfzS4CNU,si
#AbortoLegal https://t.co/DclfzS4CNU,si
"RT @pletrabajadoras: #SantaFe, no te pierdas el debate por el #AbortoLegal junto a referentes de la campaña nacional y especialistas!

Un d…",si
¿Queres? #abortolegal o #AbortoClandestino https://t.co/fYeB4T8tVP,si
"RT @marianorosa2012: @edufeiok nos multiplicamos en el apoyo a @vilma_ripoll. Perdieron el debate social, es un hecho #AbortoLegal https://…",si
"Marcos, no rompiste nada y no eres ""políticamente incorrecto"". Eres un hombre que odia a las mujeres y no quiere qu… https://t.co/m8XUcWiLuU",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
"RT @PdGreco: ""La ley de educación sexual existe y no se pone en práctica. El 94% de los abortos no necesitan intervención quirúrgica, discu…",si
"RT @MuMaLaTuc: Vení sumate a los #PuntosVerdes X el #AbortoLegal 

#Participa y #Sumate a exigir EDUCACIÓN SEXUAL INTEGRAL PARA DECIDIR, AN…",si
"#SantaFe, no te pierdas el debate por el #AbortoLegal junto a referentes de la campaña nacional y especialistas!

U… https://t.co/NRQ7OrrfPq",si
RT @YaninaLuzM: Sumate a los #PuntosVerdes este jueves estamos en #PlazaUrquiza #Tucumán #AbortoLegal #AhoraEsCuando @MuMaLaTuc @LasMuMaLa…,si
"""La ley de educación sexual existe y no se pone en práctica. El 94% de los abortos no necesitan intervención quirúr… https://t.co/Z2BKClNaBm",si
Aborto: la Sociedad Argentina de Medicina se manifestó a favor de la despenalización - https://t.co/qB5N0QjV2K… https://t.co/SykJNKI0cD,si
#AbortoLegal https://t.co/I5FDB4D2EA,si
"RT @marulopesMST: ""Apología del crimen hacen quienes sostienen el aborto clandestino""
#BancoAVilma 
#AbortoLegalYa 
#AbortoLegal 

https://…",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
#AbortoLegal Llega la tercera jornada de debate en @DiputadosAR: Por la mañana hablarán 22 expositores en contra de… https://t.co/5ZbC4nbENL,si
RT @monicasulle: @vilma_ripoll #YoBancoAVilma #AbortoLegal https://t.co/DNCBAnAzvh,si
"RT @ingridurrut: #buenlunes #ATR x el #AbortoLegal Basta de juzgarnos, basta de perseguirnos hoy más que nunca redoblemos la presencia en l…",si
"RT @LuisADuarte1000: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
"RT @JuntasCba: ""El único lugar donde vamos a conseguir nuestro derecho de #AbortoLegal es en la calle"" #BancoAVilma",si
#MartesVerde #AbortoLegal https://t.co/zayXZ2hCMq,si
RT @fabi_Schultheis: Argentina es uno de los pocos países en Occidente que ha demostrado una movilización de las mujeres. #Paridad #AbortoL…,si
RT @brendalisaustin: En la Facultad de Psicología de la UNC compartimos un espacio de intercambio para nutrir el debate acerca del #AbortoL…,si
RT @martinciriook: Esta Mariana anti aborto nos grita HIPAKRETAAAAA! Me encanta que mezclen todo y de repente que Macri suba el TRANSporte…,si
"RT @VickyTesoriero: @herreramarisa12 ""El código civil no sólo no impide sino que acompaña iniciativas legales como podría ser el #abortoleg…",si
"RT @FondoSemillas: Esta es una selfie de María Campos rodeada por sus 5 hijas.
Ella murió por un aborto inseguro el 28 de febrero en Argent…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @littlecarpinet: En el Hospital de Niños también hablamos de #AbortoLegal  están todos y todas invitados! https://t.co/l1hxZSk9d9,si
RT @martinciriook: Esta Mariana anti aborto nos grita HIPAKRETAAAAA! Me encanta que mezclen todo y de repente que Macri suba el TRANSporte…,si
"Solamente puedo ser productivo cuando se trata de estas cosas parece.

#feto #aborto #abortolegal #fetoingeniero https://t.co/l7yrvDI7VK",si
"#YoBancoAVilma 
150 mujeres mueren x año a causa  abortos clandestinos .
Pero la persiguen a Vilma por no dejar mor… https://t.co/EIoQIxdEpJ",si
#AbortoLegal https://t.co/Uspg3JMWSX,si
"RT @SomosMuchasHN: ""No se trata de cuestiones morales, científicas ni religiosas. Es un tema político, de dominación. De hipocresía. No es…",si
"RT @MuMaLaTuc: Vení sumate a los #PuntosVerdes X el #AbortoLegal 

#Participa y #Sumate a exigir EDUCACIÓN SEXUAL INTEGRAL PARA DECIDIR, AN…",si
RT @LuisaMarq1: #TrapaDrive #AbortoLegal https://t.co/vdIqmd5D5z,si
RT @LuisaMarq1: #TrapaDrive #AbortoLegal https://t.co/vdIqmd5D5z,si
En la Facultad de Psicología de la UNC compartimos un espacio de intercambio para nutrir el debate acerca del… https://t.co/DsZCe6JBTm,si
RT @martinciriook: Esta Mariana anti aborto nos grita HIPAKRETAAAAA! Me encanta que mezclen todo y de repente que Macri suba el TRANSporte…,si
Mañana en una nueva jornada de debate habla mi querida compañera @raquelvivanco ! Abrazos bien fuertes!!! Te estare… https://t.co/HGMnCZ0vbO,si
"RT @UJSQuilmes: La juventud se prepara para derrotar las reformas y conquistar el #AbortoLegal. Vamos al congreso de la UJS, súmate a la re…",si
RT @monicasulle: @vilma_ripoll #YoBancoAVilma #AbortoLegal https://t.co/DNCBAnAzvh,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @LaLetraChicaOk: | @vilma_ripoll dice que Romero la ""ataca porque defiendo el derecho de las mujeres"" #AbortoLegal 
👉https://t.co/KP6Sa1…",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/1iB5YqGeht,si
"RT @IpasLatina: La prohibición absoluta del #aborto viola los derechos de mujeres y niñas a la vida, a la #salud, a la libertad y autodeter…",si
"RT @pletrabajadoras: #AbortoLegal @VaninaBiasi e @IleanaCelotto en C5N
https://t.co/rMARn6FB0j",si
"RT @IpasLatina: La prohibición absoluta del #aborto viola los derechos de mujeres y niñas a la vida, a la #salud, a la libertad y autodeter…",si
"RT @IpasLatina: #DDHH ""La criminalización del aborto es una forma extrema de violencia contra las mujeres. No reduce los abortos, solo los…",si
RT @fabi_Schultheis: Argentina es uno de los pocos países en Occidente que ha demostrado una movilización de las mujeres. #Paridad #AbortoL…,si
"RT @sxfia_f: nunca está de más recordarlo:
educación sexual para decidir,
anticonceptivos para no abortar,
#abortolegal seguro y gratuito p…",si
"RT @FundacionAlem: [Debate Aborto 2018] [Argumentos]

""Llevamos 90 años utilizando el Código Penal como herramienta para minimizar el númer…",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
"RT @LibresdelSurSgo: Mañana en el debate sobre #AbortoLegal en la Cámara de Diputados tendrá la palabra nuestra compañera Raquel Vivanco, C…",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
Argentina es uno de los pocos países en Occidente que ha demostrado una movilización de las mujeres. #Paridad… https://t.co/uEOos9LgLl,si
"RT @UJSQuilmes: La juventud se prepara para derrotar las reformas y conquistar el #AbortoLegal. Vamos al congreso de la UJS, súmate a la re…",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
RT @littlecarpinet: En el Hospital de Niños también hablamos de #AbortoLegal  están todos y todas invitados! https://t.co/l1hxZSk9d9,si
Mañana en el debate sobre #AbortoLegal en la Cámara de Diputados tendrá la palabra nuestra compañera Raquel Vivanco… https://t.co/5Z1tKhLc7c,si
RT @littlecarpinet: En el Hospital de Niños también hablamos de #AbortoLegal  están todos y todas invitados! https://t.co/l1hxZSk9d9,si
"RT @FundacionAlem: [Debate Aborto 2018] [Argumentos]
""Es un buen momento para abandonar la criminalización. Es una norma penal que ya casi…",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
"RT @FundacionAlem: [Debate Aborto 2018] [Argumentos]
""Es un buen momento para abandonar la criminalización. Es una norma penal que ya casi…",si
"RT @SomosMuchasHN: ""No se trata de cuestiones morales, científicas ni religiosas. Es un tema político, de dominación. De hipocresía. No es…",si
"RT @GeroIllescas: En mi cabeza :
If(mujer.estaembarazada() ){
  Feto f = new feto() ;
  If(mujer.tendrabebe()) {
    f.crecer();
  }
  else…",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
"RT @SomosMuchasHN: ""No se trata de cuestiones morales, científicas ni religiosas. Es un tema político, de dominación. De hipocresía. No es…",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
La conchuda de mi “mamá” no me quiso abortar cuando era un feto pero lo termino haciendo 9 años después cuando yo y… https://t.co/Yk48555epp,si
"En mi cabeza :
If(mujer.estaembarazada() ){
  Feto f = new feto() ;
  If(mujer.tendrabebe()) {
    f.crecer();
  }… https://t.co/44WVRliGTF",si
DIPUTADOS - Algunos de los expositores de mañana a favor del #AbortoLegal son @sztajnszrajber @deboraplager… https://t.co/4ZSqFlOfrT,si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
"RT @sxfia_f: nunca está de más recordarlo:
educación sexual para decidir,
anticonceptivos para no abortar,
#abortolegal seguro y gratuito p…",si
"Educación sexual para decidir, anticonceptivos para no abortar y aborto legal para no morir #AbortoLegal https://t.co/mhVHZfHylO",si
"RT @pletrabajadoras: #AbortoLegal @VaninaBiasi e @IleanaCelotto en C5N
https://t.co/rMARn6FB0j",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
#AbortoLegal ya hay chicas que se están muriendo https://t.co/rNHgDsxxa5,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
#AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/EAa2fZHa4z,si
"RT @pletrabajadoras: #AbortoLegal @VaninaBiasi e @IleanaCelotto en C5N
https://t.co/rMARn6FB0j",si
"RT @JuntasCba: ""El único lugar donde vamos a conseguir nuestro derecho de #AbortoLegal es en la calle"" #BancoAVilma",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
RT @RoxanaPereira83: #BancoAVilma xq se hace cargo de la realidad que vivimos muchas mujeres. Vamos por #AbortoLegal porque es un derecho q…,si
"RT @JuntasCba: ""El único lugar donde vamos a conseguir nuestro derecho de #AbortoLegal es en la calle"" #BancoAVilma",si
RT @nbg__: Aborto: presiones de los anti legalización para excluir a los artistas de las exposiciones. Creen que les hacen perder la batall…,si
"@herreramarisa12 ""El código civil no sólo no impide sino que acompaña iniciativas legales como podría ser el… https://t.co/nVHxYcRqCC",si
RT @nbg__: Nicolás Massot sobre el #AbortoLegal en LN. https://t.co/ItV5gNBEjF,si
"RT @SomosMuchasHN: ""No se trata de cuestiones morales, científicas ni religiosas. Es un tema político, de dominación. De hipocresía. No es…",si
"RT @LuisADuarte1000: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/1iB5YqGeht,si
"RT @catolicasrd: Ninguna mujer aborta con alegría, decidir duele. La sociedad respeta, el Estado garantiza y las iglesias no intervienen. L…",si
En el Hospital de Niños también hablamos de #AbortoLegal  están todos y todas invitados! https://t.co/l1hxZSk9d9,si
"RT @LuisADuarte1000: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
RT @dalesmm: Estuvimos tan a mil con el #MundialDeLaIgualdad que ni vimos que la planilla colaborativa para contar los votos del #AbortoLeg…,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/1iB5YqGeht,si
RT @MujeresVl: #AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/1iB5YqGeht,si
#AbortoLegal #ABORTOLEGALYA @MujeresVl https://t.co/1iB5YqGeht,si
#AbortoLegalYa #AbortoLegal https://t.co/fVQvs4VLsE,si
RT @ugo_eleonora: #AbortoLegal https://t.co/4cAAHYE6CJ,si
RT @nbg__: Nicolás Massot sobre el #AbortoLegal en LN. https://t.co/ItV5gNBEjF,si
"RT @SomosMuchasHN: ""No se trata de cuestiones morales, científicas ni religiosas. Es un tema político, de dominación. De hipocresía. No es…",si
RT @estipozzo: Veo los listados de expositores de mañana por #AbortoLegal. Se viene repitiendo lo siguiente: a favor suelen ser mayoría muj…,si
"RT @nbg__: ""Cada vez que alguien dice que está en contra del aborto porque está a favor de la vida, nos excluye. No permitamos que nos robe…",si
"RT @sxfia_f: nunca está de más recordarlo:
educación sexual para decidir,
anticonceptivos para no abortar,
#abortolegal seguro y gratuito p…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
"El #AbortoLegal no soluciona nada, solo genera más problemas.

#SalvemosLas2Vidas https://t.co/vCKl6dQKL1",si
"RT @julifantini: Ahora: Gabriela Estévez, Brenda Austin y Victoria Donda en la Facultad de Psicología de la UNC hablando del debate sobre #…",si
RT @martinciriook: Esta Mariana anti aborto nos grita HIPAKRETAAAAA! Me encanta que mezclen todo y de repente que Macri suba el TRANSporte…,si
RT @monkfotografia: Mañana continúan las exposiciones por la legalización del aborto. A partir de las 16hs @campabortolegal convoca a segui…,si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
General Sarmiento: mesa debate con @VaninaBiasi sobre el #abortolegal https://t.co/XihYz7lnio,si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
"RT @JuntasCba: ""El único lugar donde vamos a conseguir nuestro derecho de #AbortoLegal es en la calle"" #BancoAVilma",si
"RT @MSTargentina: Educación sexual para decidir, anticonceptivos para no abortar y #AbortoLegal para no morir. #BancoAVilma",si
